id,filerId,filingId,filerName,filingDate,departmentName,positionName,offices,periodStart,periodEnd,parcelOrAddress,city,fairMarketValueScheduleB,fairMarketValueScheduleBAsRange,dateAcquired,dateDisposed,grossIncomeReceived,grossIncomeReceivedAsRange,incomeSources,natureOfInterest,natureOfInterest_LeaseYearsRemaining,natureOfInterest_OtherDescription,loan_nameOfLender,loan_address,loan_city,loan_state,loan_zip,loan_businessActivity,loan_highestBalance,loan_highestBalanceAsRange,loan_interestRate,loan_term,loan_guarantor
9e412eef0b894b04aa5f0d3247cb32e5,SFO-1515,154782869,"Sullivan, Daniel",03/26/2015 12:13:03 PM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2014,12/31/2014,655 Tennesee St.,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
c119cda57a25455bb8a3389f6bee8f02,SFO-1515,154782869,"Sullivan, Daniel",03/26/2015 12:13:03 PM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2014,12/31/2014,655 Tennessee St,SAN FRANCISCO,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
278c530c458e467a9d68a85c2908ddc1,SFO-1515,154782869,"Sullivan, Daniel",03/26/2015 12:13:03 PM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2014,12/31/2014,2466-68 Geary Blvd,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
172bc94c39ad4ba996eacd8eb33e8e33,SFO-1515,154782869,"Sullivan, Daniel",03/26/2015 12:13:03 PM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2014,12/31/2014,1120-24 Tennessee,SAN FRANCISCO,100000,"$100,001 - $1,000,000",,,1000,"$1,001 - $10,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
95f53cda024943cb959c2c6aed94407d,SFO-1515,154782869,"Sullivan, Daniel",03/26/2015 12:13:03 PM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2014,12/31/2014,610 Cole St.,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
34ae017c76b34229ac1c522908a94fd3,SFO-1515,154782869,"Sullivan, Daniel",03/26/2015 12:13:03 PM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2014,12/31/2014,4180 25th St,SAN FRANCISCO,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
73400f21273f4c4e8ca9b29c0e40d6dc,SFO-1515,154782869,"Sullivan, Daniel",03/26/2015 12:13:03 PM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2014,12/31/2014,1390 Haight St,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
2f20ca447aef41d7b254b5bb731b28f8,SFO-1515,154782869,"Sullivan, Daniel",03/26/2015 12:13:03 PM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2014,12/31/2014,1030 Hyde St,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
8eab83825eea4e0a84d301e0889f94f1,SFO-1515,154782869,"Sullivan, Daniel",03/26/2015 12:13:03 PM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2014,12/31/2014,763 Noe St.,San Francisco,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
978eee440b9c4574b5ecf10a2361897e,SFO-1515,154782869,"Sullivan, Daniel",03/26/2015 12:13:03 PM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2014,12/31/2014,48 Agnon,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
c959a9a601f74a36b4927f5bfcd2a63d,SFO-1515,154782869,"Sullivan, Daniel",03/26/2015 12:13:03 PM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2014,12/31/2014,2279-99 Van Ness Ave,San Francisco,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
3744b92c292e43ecb6d7e8b917f8608d,SFO-1515,154782869,"Sullivan, Daniel",03/26/2015 12:13:03 PM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2014,12/31/2014,1688 Sacramento St.,SAN FRANCISCO,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
6785d75357d640baa015f99426bde2be,SFO-1515,154782869,"Sullivan, Daniel",03/26/2015 12:13:03 PM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2014,12/31/2014,643-645 Divisadero St,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
1b05cb999ac74bde97c1a926b2208c97,SFO-1515,154782869,"Sullivan, Daniel",03/26/2015 12:13:03 PM,Residential Users Appeal Board,Member,Member - Residential Users Appeal Board,01/01/2014,12/31/2014,149 Dore St.,San Francisco,100000,"$100,001 - $1,000,000",,,1000,"$1,001 - $10,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
8082804630af4290bdc7c3f3d27e1461,SFO-152997,154837639,"Fanselow, Jeffrey",03/30/2015 08:09:21 PM,Workforce Investment Board,Member,Board Member - Workforce Investment Board Member - Workforce Investment Board,01/01/2014,12/31/2014,5800 Third Street #1404,San Francisco,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,UAMC,[REDACTED],Clearwater,FL,33760,Real Estate builder and lender,100000,"Over $100,000",4.35,30 year,
2711a837688e4c78b916b8838d5f760d,SFO-151770,150943425,"Stern, Peter",03/30/2014 10:29:42 AM,Airport Commission,Commissioner,Commissioner - Airport Commission,01/01/2013,12/31/2013,3934 California St,San Francisco,1000000,"Over $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,[REDACTED],,,,,0,Unset,,,
97a15e2a8c554f22836cf84f5a62c1fa,SFO-151770,154872967,"Stern, Peter",04/01/2015 09:32:11 AM,Airport Commission,Commissioner,Commissioner - Airport Commission,01/01/2014,12/31/2014,3934 California St,San Francisco,1000000,"Over $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,[REDACTED],,,,,0,Unset,,,
4590755b5fcd4adf8ecb15aede4b96ea,SFO-151414,150325305,"Mar, Warren",03/14/2014 12:38:22 PM,Building Inspection Department of,Commissioner,Commissioner - Building Inspection Department of,01/01/2013,12/31/2013,1260 Clay St. #201,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
15ef9a19fe274471a0918a405f6c2a5b,SFO-151414,150325305,"Mar, Warren",03/14/2014 12:38:22 PM,Building Inspection Department of,Commissioner,Commissioner - Building Inspection Department of,01/01/2013,12/31/2013,546-548 Vallejo St.,San Francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
ad01aa34921547a9a56b272624e8a6bf,SFO-1738,159309139,"Fuller, Robert",03/21/2016 10:39:29 AM,Board of Examiners,Member,Member - Board of Examiners,01/01/2015,12/31/2015,479 Noe Street,San Francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
38c4775c348946f5b40a2bd73ece7769,SFO-1787,154884300,"James, Edna",04/01/2015 01:26:30 PM,Aging & Adult Services Commission,Commissioner,Commissioner - Aging & Adult Services Commission,01/01/2014,12/31/2014,41-6998-012,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
dd314c9c266142e4ac0ef21482e02751,SFO-153286,151923887,"Leong, Calvin",07/11/2014 11:21:02 PM,San Francisco Market Corporation,Board Member,Board Member - San Francisco Market Corporation,01/01/2014,06/11/2014,791 34th Ave,San Francisco,100000,"$100,001 - $1,000,000",08/01/1979,,250,$0 - $499,,Ownership/Deed of Trust,,,,[REDACTED],,,,,0,Unset,,,
2047711bc65c43a9bc94b78a32d69c3b,SFO-151485,151863178,"Monfredini, John",07/02/2014 12:14:35 PM,San Francisco Market Corporation,Board Member,Board Member - San Francisco Market Corporation,01/01/2014,06/11/2014,2501 Van Ness Avenue,San Francisco,1000000,"Over $1,000,000",,,100000,"Over $100,000",[REDACTED]|[REDACTED]|[REDACTED]|[REDACTED]|[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
b2f22ae6e2a54845b7719d75bdda1287,SFO-151485,151863178,"Monfredini, John",07/02/2014 12:14:35 PM,San Francisco Market Corporation,Board Member,Board Member - San Francisco Market Corporation,01/01/2014,06/11/2014,498 Clement Street,San Francisco,1000000,"Over $1,000,000",,,100000,"Over $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
4a0a214aebc747fd83bd4247c1fc2ad7,SFO-1678,154782413,"Grgurina, John",03/26/2015 12:01:45 PM,Health Authority ,Chief Executive Officer,Chief Executive Officer - Health Authority ,01/01/2014,12/31/2014,290 Welcome Road,Newcastle,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
2d3772811d0641dcbed0188836f39145,SFO-1703,150948720,"Glumac, Dick",03/31/2014 08:48:33 AM,Board of Examiners,Member,Member - Board of Examiners,01/01/1982,12/31/2013,"1990 Green St., Apt 2",San Francisco,100000,"$100,001 - $1,000,000",05/19/1986,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,US Bank,[REDACTED],San Francisco,CA,94102,Banking,100000,"Over $100,000",2.75,10 yrs,
eb5dc9ecf9e9406c9a351f9fc04fc319,SFO-1142,154883303,"Rizzo, John",04/01/2015 01:03:16 PM,Community College District,Member of the Board of Trustees,Trustee - Community College District Member of the Board of Trustees - Community College District,01/01/2014,12/31/2014,1621 Waller Street Apt !,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
3a35644e082d42a2ae00cc1187bd8f7f,SFO-1274,154855334,"Hayes-White, Joanne",03/31/2015 02:21:07 PM,Fire Department,Fire Chief,Fire Chief - Fire Department,01/01/2014,12/31/2014,128 Stonecrest Drive,San Francisco,1000000,"Over $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
cd6d5ee821c44a7fbb747a99bc9bd174,SFO-1274,154855334,"Hayes-White, Joanne",03/31/2015 02:21:07 PM,Fire Department,Fire Chief,Fire Chief - Fire Department,01/01/2014,12/31/2014,"943 Bosworth, Unit I",San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
2e88d05473804a2aa2b1e07e7db70123,SFO-1274,154855334,"Hayes-White, Joanne",03/31/2015 02:21:07 PM,Fire Department,Fire Chief,Fire Chief - Fire Department,01/01/2014,12/31/2014,"931 Bosworth, Unit D",San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
f1f8a43d9db64d468377199a055b94e1,SFO-1274,154855334,"Hayes-White, Joanne",03/31/2015 02:21:07 PM,Fire Department,Fire Chief,Fire Chief - Fire Department,01/01/2014,12/31/2014,"931 Bosworth, Unit F",San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
75080cd1ea9545eaa2dddac5de9b66c0,SFO-1063,154836833,"Mendoza, Louisa",03/30/2015 06:33:25 PM,Assessment Appeals Board,Member,Member - Assessment Appeals Board,01/01/2014,12/31/2014,88 Orsi Circle ,San Francisco,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
aa3fec9896f941788d9ff362953272ff,SFO-1063,154836833,"Mendoza, Louisa",03/30/2015 06:33:25 PM,Assessment Appeals Board,Member,Member - Assessment Appeals Board,01/01/2014,12/31/2014,139 Valmar St.,San Francisco,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
bd3b183ed1a14dd9bddb9632631c4d66,SFO-151912,154834383,"Stryker, Kimberlee",03/30/2015 04:49:59 PM,Arts Commission,Commissioner,Commissioner - Arts Commission,01/01/2014,12/31/2014,202 Fair Oaks Street,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
81c2b34c642b490392b82d674041aca5,SFO-1686,159376672,"Chan, Douglas",03/23/2016 05:04:39 PM,Civil Service Commission,Commissioner,Commissioner - Civil Service Commission,01/01/2015,12/31/2015,1766 - 32nd Avenue,San Francisco,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
08ea392f84c041a78f00c085f1209830,SFO-152940,150979469,"Carroll, Kevin",03/31/2014 05:10:33 PM,Workforce Investment Board,Member,Member - Workforce Investment Board,01/01/2013,12/31/2013,215 Mangels Avenue,San Francisco,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
9155b490717f4e65b6777713bc1961a6,SFO-152901,149185453,"Hui, Tom",01/21/2014 03:29:10 PM,Building Inspection Department of,Director,Director - Building Inspection Department of,01/01/2013,12/31/2013,"2838, 2840, 2842 Clement St/394, 396 30th Ave",San Francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED]|[REDACTED]|[REDACTED]|[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
edcb32f7df374807b773143258edc43e,SFO-152901,149185453,"Hui, Tom",01/21/2014 03:29:10 PM,Building Inspection Department of,Director,Director - Building Inspection Department of,01/01/2013,12/31/2013,3855 Carter Dr. #304,South San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
48405a3891a3434b818d4b376a7abc01,SFO-151592,150260490,"Lim, Wilfredo",03/12/2014 11:30:32 AM,Health Service System Board,Board Member,Board Member - Health Service System Board Accounting Manager - San Francisco General Hospital,01/01/2013,12/31/2013,288 Rio Verde St.,"Daly City, CA  94014",100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
e3648da0ce2643fd8c8b348b58a08f16,SFO-151510,154042668,"Selby, Mary",02/06/2015 01:31:02 PM,Community College District,Trustee,Trustee - Community College District,01/09/2014,01/08/2015,430-434 Haight Street,San Francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED]|[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
bf8aafe276e0412fa896d4a3d5eeb184,SFO-151485,151063855,"Monfredini, John",04/02/2014 02:55:34 PM,San Francisco Market Corporation,Board Member,Board Member - San Francisco Market Corporation,01/01/2013,12/31/2013,2501 Van Ness Avenue,San Francisco,1000000,"Over $1,000,000",,,100000,"Over $100,000",[REDACTED]|[REDACTED]|[REDACTED]|[REDACTED]|[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
1d7345145b42482e9953ed80300957f1,SFO-151485,151063855,"Monfredini, John",04/02/2014 02:55:34 PM,San Francisco Market Corporation,Board Member,Board Member - San Francisco Market Corporation,01/01/2013,12/31/2013,498 Clement Street,San Francisco,1000000,"Over $1,000,000",,,100000,"Over $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
683f8f8cc9384127a9bd154a7c816a7b,SFO-2015,150457332,"Ellsworth, William",03/19/2014 04:19:49 PM,Access Appeals Commission,Commissioner,Commissioner - Access Appeals Commission,01/01/2013,12/31/2013,867-871 Valencia Street,San Francisco,1000000,"Over $1,000,000",06/06/1975,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
a3c444a88d424b01a0510fdf805fcd9a,SFO-1297,150275665,"Butler, Dale",03/12/2014 03:48:36 PM,Health Authority ,Member,Board Member - Governing Board Member - Health Authority ,01/01/2013,12/31/2013,631 O'Farrell  Apartment 1402,"San Francisco, CA  94109",100000,"$100,001 - $1,000,000",01/01/2001,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
ba73163875b14a55b47438149054a1b8,SFO-1507,154790220,"Gruber, David",03/26/2015 04:00:21 PM,Residential Rent Stabilization and Arbitration Board,Member,Commissioner - Residential Rent Stabilization and Arbitration Board Member - Residential Rent Stabilization and Arbitration Board,01/01/2014,12/31/2014,1695 North Point,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,[REDACTED],,,,,0,Unset,,,
1a622b6eef0945138c98fdd159297991,SFO-1507,154790220,"Gruber, David",03/26/2015 04:00:21 PM,Residential Rent Stabilization and Arbitration Board,Member,Commissioner - Residential Rent Stabilization and Arbitration Board Member - Residential Rent Stabilization and Arbitration Board,01/01/2014,12/31/2014,1231-33 4th Avenue,San Francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,[REDACTED],,,,,0,Unset,,,
798db0593ab64fb7862aa81b813c1a92,SFO-1514,153883217,"Hurley, James",01/28/2015 11:51:01 AM,Residential Rent Stabilization and Arbitration Board,Member,Member - Residential Rent Stabilization and Arbitration Board,01/01/2015,01/16/2015,Block 644 Lot 2,San Francisco,1000000,"Over $1,000,000",,,100000,"Over $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
22e833321fc04d09a02788894d761c5d,SFO-1514,153883217,"Hurley, James",01/28/2015 11:51:01 AM,Residential Rent Stabilization and Arbitration Board,Member,Member - Residential Rent Stabilization and Arbitration Board,01/01/2015,01/16/2015,Block 644 Lot 9,San Francisco,1000000,"Over $1,000,000",,,100000,"Over $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
4b5f2c2f2bd3434c8868bbd2efce4de5,SFO-1514,153773562,"Hurley, James",01/19/2015 12:13:06 PM,Residential Rent Stabilization and Arbitration Board,Member,Commissioner - Residential Rent Stabilization and Arbitration Board,01/01/2014,12/31/2014,Block 644 Lot 2,San Francisco,1000000,"Over $1,000,000",,,100000,"Over $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
b4729107957c4e858e57881917d5dfa4,SFO-1514,153773562,"Hurley, James",01/19/2015 12:13:06 PM,Residential Rent Stabilization and Arbitration Board,Member,Commissioner - Residential Rent Stabilization and Arbitration Board,01/01/2014,12/31/2014,Block 644 Lot 9,San Francisco,1000000,"Over $1,000,000",,,100000,"Over $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
c36be322178e4c06a80bc5e812fd02a3,SFO-153113,150984240,"Ingersoll, Minneola",03/31/2014 08:09:27 PM,Citizens General Obligation Bond Oversight Committee,Member,Member - Citizens General Obligation Bond Oversight Committee,01/01/2013,12/31/2013,466 Sanchez St,San Francisco,1000000,"Over $1,000,000",08/23/2013,,250,$0 - $499,,Ownership/Deed of Trust,,,Wells Fargo,[REDACTED],San Francisco,CA,94104,,100000,"Over $100,000",,15 yrs,
c3f6dd5430e446fe91db61c7e8ff7a8a,SFO-152786,150581767,"Campana, Edward",03/24/2014 08:14:09 PM,Assessment Appeals Board,Member,Member - Assessment Appeals Board,01/01/2013,12/31/2013,171 Warm Springs Road,Kenwood ,1000000,"Over $1,000,000",01/04/2002,,,Unset,,Ownership/Deed of Trust,,,,,,,,,100000,"Over $100,000",,,
93d2afa4a5b3472586434aa19beb938a,SFO-152786,150581767,"Campana, Edward",03/24/2014 08:14:09 PM,Assessment Appeals Board,Member,Member - Assessment Appeals Board,01/01/2013,12/31/2013,4-4a Hoffman Ave,San Francisco,1000000,"Over $1,000,000",12/26/1988,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,BofA,[REDACTED],San Francisco,CA,94114,,100000,"Over $100,000",4.5,30 yrs,
a20cb1412fe244aa8f370969d80c4746,SFO-151772,150982107,"Kelleher, Mark",03/31/2014 06:47:15 PM,Human Rights Commission,Commissioner,Commissioner - Human Rights Commission,01/01/2013,12/31/2013,Vol 03 Block 0276 Lot 105,San Francisco,100000,"$100,001 - $1,000,000",06/11/2013,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
27b87d455cf947f1bfa810a11c8bed03,SFO-151772,150982107,"Kelleher, Mark",03/31/2014 06:47:15 PM,Human Rights Commission,Commissioner,Commissioner - Human Rights Commission,01/01/2013,12/31/2013,Vol 25 Block 3731 Lot 130,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
c2dc66960d244ac3b61dd15c4f98249b,SFO-151558,150973371,"Roumeliotes, Stephanie",03/31/2014 03:27:35 PM,Golden Gate Park Concourse Authority,Board Member (Director),Board Member (Director) - Golden Gate Park Concourse Authority,01/01/2013,12/31/2013,"2828 Greenwich Street, #7",San Francisco,100000,"$100,001 - $1,000,000",,,1000,"$1,001 - $10,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
3271104180d3465fb30602b31acd72ad,SFO-153868,153844920,"Wasserman, David",01/26/2015 03:51:26 PM,Residential Rent Stabilization and Arbitration Board,Board Member,Board Member - Residential Rent Stabilization and Arbitration Board,01/17/2014,01/16/2015,2960 Van Ness Avenue,San Francisco,1000000,"Over $1,000,000",01/01/2009,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,Bank of Guam,[REDACTED],San Francisco,CA,94104,,100000,"Over $100,000",,10 year fixed term,
e3aa52af86864181ae1ae0317e9ed488,SFO-153868,153844920,"Wasserman, David",01/26/2015 03:51:26 PM,Residential Rent Stabilization and Arbitration Board,Board Member,Board Member - Residential Rent Stabilization and Arbitration Board,01/17/2014,01/16/2015,1833-1835 Egbert,San Francisco,1000000,"Over $1,000,000",01/01/2010,,100000,"Over $100,000",,Ownership/Deed of Trust,,,Bank of Guam ,[REDACTED],San Francisco,CA,94104,,100000,"Over $100,000",,10 year fixed term,
0c745c2250444bfa91c89e347398d44d,SFO-1400,150517084,"Gomez, Jewelle",03/21/2014 01:43:17 PM,Library Commission Public,Commissioner,Commissioner - Library Commission Public,01/01/2013,12/31/2013,149 Eastwood Dr.,San Francisco,1000000,"Over $1,000,000",07/01/2005,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
dd7bb08cd021462881e982e12c9ca70b,SFO-153868,153844920,"Wasserman, David",01/26/2015 03:51:26 PM,Residential Rent Stabilization and Arbitration Board,Board Member,Board Member - Residential Rent Stabilization and Arbitration Board,01/17/2014,01/16/2015,1651 Larkin Street ,San Francisco ,1000000,"Over $1,000,000",01/01/2012,,100000,"Over $100,000",,Ownership/Deed of Trust,,,Bank of Guam,[REDACTED],San Francisco,CA,94104,,100000,"Over $100,000",,10 year fixed term,
b74c6d38382242f5b1a2baf2f4509435,SFO-153868,153844920,"Wasserman, David",01/26/2015 03:51:26 PM,Residential Rent Stabilization and Arbitration Board,Board Member,Board Member - Residential Rent Stabilization and Arbitration Board,01/17/2014,01/16/2015,919-925 Post Street,San Francisco,1000000,"Over $1,000,000",11/01/2011,,100000,"Over $100,000",,Ownership/Deed of Trust,,,Bank of Guam,[REDACTED],San Francisco,CA,94104,,100000,"Over $100,000",,10 year fixed term,
e41884224f3447f0a99813e3dd936c14,SFO-153868,153844920,"Wasserman, David",01/26/2015 03:51:26 PM,Residential Rent Stabilization and Arbitration Board,Board Member,Board Member - Residential Rent Stabilization and Arbitration Board,01/17/2014,01/16/2015,949 Post Street,San Francisco,1000000,"Over $1,000,000",11/01/2008,,100000,"Over $100,000",,Ownership/Deed of Trust,,,Bank of Guam,[REDACTED],San Francisco,CA,94104,,100000,"Over $100,000",,10 year fixed term,
3701092942154324acfa5f588240df6d,SFO-153868,153844920,"Wasserman, David",01/26/2015 03:51:26 PM,Residential Rent Stabilization and Arbitration Board,Board Member,Board Member - Residential Rent Stabilization and Arbitration Board,01/17/2014,01/16/2015,1500 California Street,San Francisco,1000000,"Over $1,000,000",01/01/2011,,100000,"Over $100,000",,Ownership/Deed of Trust,,,First Republic Bank,[REDACTED],San Francisco,CA,94111,,100000,"Over $100,000",,10 year fixed term,
b5725af8158a471dacb1580dacd4c05f,SFO-153868,153844920,"Wasserman, David",01/26/2015 03:51:26 PM,Residential Rent Stabilization and Arbitration Board,Board Member,Board Member - Residential Rent Stabilization and Arbitration Board,01/17/2014,01/16/2015,2882-2898 23rd Street,San Francisco,1000000,"Over $1,000,000",03/01/2014,,100000,"Over $100,000",,Ownership/Deed of Trust,,,Bank of Guam,[REDACTED],San Francisco,CA,94104,,100000,"Over $100,000",,10 year fixed term,
99a77f10fd794d0a89929a2ad743dd75,SFO-153819,152902460,"Wadhwani, David",11/13/2014 11:14:36 PM,Fine Arts Museums,Trustee,Trustee - Fine Arts Museums,10/17/2013,10/16/2014,39 6th Ave,San Francisco,1000000,"Over $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
1725d427bed24d2f8b6e08e912877cc7,SFO-152997,150079548,"Fanselow, Jeffrey",03/03/2014 07:03:37 PM,Workforce Investment Board,Board Member,Board Member - Workforce Investment Board,01/01/2013,12/31/2013,5800 Third Street #1404,San Francisco,100000,"$100,001 - $1,000,000",10/01/2010,,,Unset,,Ownership/Deed of Trust,,,Cenlar,[REDACTED],Ewing,NJ,08628,,100000,"Over $100,000",4.35,30 year,
20da623702f94f2c87410051e8e6fcd0,SFO-152939,154808716,"Barnes, Brenda",03/27/2015 05:20:24 PM,Workforce Investment Board,Member,Member - Workforce Investment Board,01/01/2014,12/31/2014,250 King Street 1504,San Francisco,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
30a216de02db4ee8ae4b98cbffd512e5,SFO-152058,150279233,"Stephenson, Heather",03/12/2014 05:00:16 PM,Environment Commission on the,Commissioner,Commissioner - Environment Commission on the,01/01/2013,12/31/2013,3681 17th Street,San Francisco,1000000,"Over $1,000,000",,,100000,"Over $100,000",[REDACTED]|[REDACTED]|[REDACTED]|[REDACTED]|[REDACTED]|[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
9f4227114af84e0ba12c1ce8bf1defe7,SFO-152118,150149656,"Turman, Lawrence",03/07/2014 11:17:22 AM,Police Commission,Commissioner,Commissioner - Police Commission,01/01/2013,12/31/2013,"860 De Haro St.
",San Francisco,1000000,"Over $1,000,000",,,250,$0 - $499,,Ownership/Deed of Trust,,,"CitiBank

",[REDACTED],San Antonio,TX,78245-9013,,100000,"Over $100,000",3,30 year,
